step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X5X6,0.8447809043273357,1238947742.815414,2285587137.4053307,10.0
2,X11X12,0.500384107726531,4665248853.630093,6999665238.576008,5.0
3,X5X6,0.28579952872573766,2285587137.4053307,2938806864.137382,10.0
4,X11X12,0.09151908447234514,6999665238.576008,7640268192.823383,5.0
5,X5X6,0.0525974199231495,2938806864.137382,3093380522.84345,10.0
6,X11X12,0.050324132932486366,7640268192.823383,8024758064.998875,5.0
7,X11X12,0.0,8024758064.998875,8024758064.998875,5.0
8,X11X12,0.020005671820955293,8024758064.998875,8185298741.289806,5.0
9,X11X12,0.001422072453958885,8185298741.289806,8196938829.157219,5.0
10,X11X12,0.023200444130641075,8196938829.157219,8387111450.505363,5.0
11,X11X12,0.030315903439092132,8387111450.505363,8641374311.371788,5.0
12,X11X12,0.0004661117330451465,8641374311.371788,8645402157.327953,5.0
13,X11X12,0.00441064502407389,8645402157.327953,8683533957.33429,5.0
14,X11X12,0.026227269689617316,8683533957.33429,8911279344.292246,5.0
15,X11X12,0.0013092759674498535,8911279344.292246,8922946668.17696,5.0
16,X11X12,0.0,8922946668.17696,8922946668.17696,5.0
17,X11X12,0.0,8922946668.17696,8922946668.17696,5.0
18,X11X12,0.0,8922946668.17696,8922946668.17696,5.0
19,X11X12,0.021956621200489197,8922946668.17696,9118864428.162289,5.0
20,X11X12,0.0,9118864428.162289,9118864428.162289,5.0
21,X11X12,0.0072137491900355795,9118864428.162289,9184645629.044989,5.0
22,X11X12,0.006270162379816085,9184645629.044989,9242234848.540169,5.0
23,X11X12,0.002100893530926766,9242234848.540169,9261651799.944773,5.0
24,X11X12,0.0,9261651799.944773,9261651799.944773,5.0
25,X11X12,0.03411054259722559,9261651799.944773,9577571768.18746,5.0
26,X11X12,0.0,9577571768.18746,9577571768.18746,5.0
27,X11X12,0.0,9577571768.18746,9577571768.18746,5.0
28,X11X12,0.0066165003867031955,9577571768.18746,9640941775.49535,5.0
29,X11X12,0.0,9640941775.49535,9640941775.49535,5.0
30,X11X12,0.0,9640941775.49535,9640941775.49535,5.0
31,X11X12,0.0,9640941775.49535,9640941775.49535,5.0
32,X11X12,0.0,9640941775.49535,9640941775.49535,5.0
33,X11X12,0.01409916772894715,9640941775.49535,9776871030.653072,5.0
34,X11X12,0.0,9776871030.653072,9776871030.653072,5.0
35,X11X12,0.0006386180370763347,9776871030.653072,9783114716.839417,5.0
36,X11X12,0.0,9783114716.839417,9783114716.839417,5.0
37,X11X12,0.0,9783114716.839417,9783114716.839417,5.0
38,X11X12,0.005238836319151965,9783114716.839417,9834366853.532425,5.0
39,X11X12,0.0,9834366853.532425,9834366853.532425,5.0
40,X11X12,0.022803521428765655,9834366853.532425,10058625048.815294,5.0
41,X11X12,0.0038028393388746143,10058625048.815294,10096876383.845919,5.0
42,X11X12,0.00598018841046944,10096876383.845919,10157257606.978537,5.0
43,X11X12,0.0,10157257606.978537,10157257606.978537,5.0
44,X11X12,0.0,10157257606.978537,10157257606.978537,5.0
