iterID,x1,x2,x3,x4,x5,x6,x7,x8,ParetoFamily,Pareto_f1,Pareto_f2
1,-2.0,4.899008514654809,5.0,5.0,5.0,0.0,5.0,1.5569402509813968,1,46.90712494107312,2.275632262115124
1,-2.0,4.757747556174704,5.0,5.0,5.0,0.0,5.0,3.7929040032043266,1,44.959438922263594,2.699954140141955
1,-2.0,4.662076946201502,5.0,5.0,5.0,0.0,5.0,1.3722641402770441,1,43.27612872487348,3.0793681579623566
1,-2.0,4.561477033040772,5.0,5.0,5.0,0.0,5.0,1.2938516230215378,1,41.60721838316542,3.441696909357674
1,-2.0,4.457183994702848,5.0,5.0,5.0,0.0,5.0,2.990076687863203,1,39.95554760601851,3.7929025629428637
1,-2.0,4.3824398956138,5.0,5.0,5.0,0.0,5.0,1.1543012776306916,1,38.511935482028804,4.1162323211773675
1,-2.0,4.305069725824221,5.0,5.0,5.0,0.0,5.0,1.0939951642049885,1,37.14650234328746,4.419062860226482
1,-2.0,4.237839655783532,5.0,5.0,5.0,0.0,5.0,0.0,1,35.87057441258047,4.713874780749617
1,-2.0,4.16911374121567,5.0,5.0,5.0,0.0,5.0,0.9880243869531751,1,34.74578302930631,4.966984918555269
1,-2.0,4.110350012011671,5.0,5.0,5.0,0.0,5.0,0.0,19,33.63806020819287,5.233318913617396
1,-2.0,4.05149917332641,5.0,5.0,5.0,0.0,5.0,0.0,19,32.62474392812345,5.478691191195459
1,-2.0,3.992802442938528,5.0,5.0,5.0,0.0,5.0,0.0,9,31.630376414497874,5.726798903332188
1,-2.0,3.9399800701084238,5.0,5.0,5.0,0.0,5.0,0.0,9,30.752315109392512,5.952873548551821
1,-2.0,3.884356515940734,5.0,5.0,5.0,0.0,5.0,0.0,9,29.847416291199387,6.193711992212201
1,-2.0,3.835590893966909,5.0,5.0,5.0,0.0,5.0,0.0,9,29.07242295716174,6.407125711061006
1,-2.0,3.7818726924440598,5.0,5.0,5.0,0.0,5.0,0.0,9,28.240010393187816,6.6445853795330265
1,-2.0,3.7339855461914184,5.0,5.0,5.0,0.0,5.0,0.0,9,27.517648187374242,6.85829522295213
1,-2.0,3.688931900471214,5.0,5.0,5.0,0.0,5.0,0.0,9,26.85542105091514,7.061043472297769
1,-2.0,3.6512154554479364,5.0,5.0,5.0,0.0,5.0,0.0,13,26.314114773686384,7.231987908296389
1,-2.0,3.599966287827982,5.0,5.0,5.0,0.0,5.0,0.0,13,25.59756400902409,7.465979891782116
1,-2.0,3.5537810493611937,5.0,5.0,5.0,0.0,5.0,0.0,13,24.970162460453626,7.678478978690144
1,-2.0,3.5164850673888766,5.0,5.0,5.0,0.0,5.0,0.0,13,24.475780898689905,7.851161267380387
1,-2.0,3.4701769969865937,5.0,5.0,5.0,0.0,5.0,0.0,17,23.876483843159384,8.066863777094856
1,-2.0,3.442540829078,5.0,5.0,5.0,0.0,5.0,0.0,17,23.526121935493414,8.196251630162752
1,-2.0,3.3867087753212335,5.0,5.0,5.0,0.0,5.0,0.0,13,22.833745890201754,8.459085865539556
1,-2.0,3.3463855285754276,5.0,5.0,5.0,0.0,5.0,0.0,13,22.345494923916863,8.650055896095104
1,-2.0,3.310013065468063,5.0,5.0,5.0,0.0,5.0,0.0,13,21.912699731524874,8.823098799224198
1,-2.0,3.2734583343899932,5.0,5.0,5.0,0.0,5.0,0.0,13,21.484262096542224,8.997724924242767
1,-2.0,3.233396975664416,5.0,5.0,5.0,0.0,5.0,0.0,20,21.021343764441433,9.189889174362904
1,-2.0,3.200795195352391,5.0,5.0,5.0,0.0,5.0,0.0,20,20.649050186642974,9.346850405742192
1,-2.0,3.1682075604766293,5.0,5.0,5.0,0.0,5.0,0.0,20,20.280297295627484,9.504237895006941
1,-2.0,3.1237508645010976,5.0,5.0,5.0,0.0,5.0,0.0,19,19.781701015159804,9.719704681074415
1,-2.0,3.082543791236784,5.0,5.0,5.0,0.0,5.0,0.0,19,19.323082853348993,9.920154322009623
1,-2.0,3.0471672185464294,5.0,5.0,5.0,0.0,5.0,0.0,19,18.93126289929613,10.092767900431983
1,-2.0,3.0137114558032367,5.0,5.0,5.0,0.0,5.0,0.0,19,18.56175431945966,10.256428394798792
1,-2.0,2.9754638658873587,5.0,5.0,5.0,0.0,5.0,0.0,17,18.139933502340728,10.44399650231269
1,-2.0,2.9412581786500924,5.0,5.0,5.0,0.0,5.0,0.0,17,17.7627406186762,10.612135698343497
1,-2.0,2.908405553799793,5.0,5.0,5.0,0.0,5.0,0.0,17,17.400124532918756,10.773947444307723
1,-2.0,2.8747924429048033,5.0,5.0,5.0,0.0,5.0,0.0,17,17.02844779800641,10.93980826011941
