iterID,x1,x2,x3,x4,x5,x6,Pareto_f1,Pareto_f2
0,12.5,37.5,60000.0,60045.0,24.75,75.0,-120045.0,56421.976797340394
0,50.0,0.0,45000.0,30022.5,0.0,50.0,-75022.5,27333.519555171148
0,37.5,25.0,15000.0,15011.25,8.25,100.0,-30011.25,6291.263067512419
0,0.0,50.0,30000.0,0.0,16.5,25.0,-30000.0,1833.6657262293975
1,12.5,37.5,60000.0,60045.0,24.75,75.0,-120045.0,56421.976797340394
1,0.0,50.0,60000.0,44956.68545056758,33.0,100.0,-104956.68545056762,32718.25237283442
1,0.0,50.0,60000.0,33220.30809939022,33.0,100.0,-93220.30809939023,27457.218102489005
1,0.0,50.0,60000.0,27667.885759645676,33.0,100.0,-87667.88575964568,20860.978587617527
1,0.0,50.0,60000.0,22308.39350954145,33.0,100.0,-82308.39350954142,19594.70524564895
1,33.478903356559,50.0,60000.0,10860.211828589805,33.0,100.0,-70860.2118285898,11599.783022590826
1,37.5,25.0,15000.0,15011.25,8.25,100.0,-30011.25,6291.263067512419
1,0.0,50.0,30000.0,0.0,16.5,25.0,-30000.0,1833.6657262293975
2,12.5,37.5,60000.0,60045.0,24.75,75.0,-120045.0,56421.976797340394
2,0.0,50.0,60000.0,52773.62127948147,33.0,69.61791337865691,-112773.62127948151,41426.24982828622
2,0.0,50.0,60000.0,47835.476407003305,33.0,100.0,-107835.47640700334,40265.443402159035
2,0.0,50.0,60000.0,44956.68545056758,33.0,100.0,-104956.68545056762,32718.25237283442
2,0.0,50.0,60000.0,33220.30809939022,33.0,100.0,-93220.30809939023,27457.218102489005
2,0.0,50.0,60000.0,27667.885759645676,33.0,100.0,-87667.88575964568,20860.978587617527
2,0.0,50.0,60000.0,22308.39350954145,33.0,100.0,-82308.39350954142,19594.70524564895
2,0.0,13.010784697950125,60000.0,17446.677265292623,0.0,0.0,-77446.67726529262,18024.110125062176
2,33.478903356559,50.0,60000.0,10860.211828589805,33.0,100.0,-70860.2118285898,11599.783022590826
2,0.0,16.68259866082911,60000.0,7869.849785384118,0.0,0.0,-67869.84978538413,10974.48126258975
2,37.5,25.0,15000.0,15011.25,8.25,100.0,-30011.25,6291.263067512419
2,0.0,50.0,30000.0,0.0,16.5,25.0,-30000.0,1833.6657262293975
3,12.5,37.5,60000.0,60045.0,24.75,75.0,-120045.0,56421.976797340394
3,0.0,50.0,60000.0,56768.915045692964,33.0,100.0,-116768.91504569298,50516.632781156404
3,0.0,50.0,60000.0,52773.62127948147,33.0,69.61791337865691,-112773.62127948151,41426.24982828622
3,0.0,50.0,60000.0,47835.476407003305,33.0,100.0,-107835.47640700334,40265.443402159035
3,0.0,50.0,60000.0,44956.68545056758,33.0,100.0,-104956.68545056762,32718.25237283442
3,0.0,50.0,60000.0,33220.30809939022,33.0,100.0,-93220.30809939023,27457.218102489005
3,0.0,50.0,60000.0,27667.885759645676,33.0,100.0,-87667.88575964568,20860.978587617527
3,0.0,50.0,60000.0,22308.39350954145,33.0,100.0,-82308.39350954142,19594.70524564895
3,0.0,13.010784697950125,60000.0,17446.677265292623,0.0,0.0,-77446.67726529262,18024.110125062176
3,50.0,50.0,60000.0,14664.538647337726,33.0,100.0,-74664.5386473377,13218.942430365181
3,33.478903356559,50.0,60000.0,10860.211828589805,33.0,100.0,-70860.2118285898,11599.783022590826
3,0.0,16.68259866082911,60000.0,7869.849785384118,0.0,0.0,-67869.84978538413,10974.48126258975
3,50.0,50.0,60000.0,167.91760490486624,33.0,100.0,-60167.91760490486,8397.188171126209
3,34.21375840437707,50.0,48920.401927197236,0.0,33.0,100.0,-48920.401927197236,-3091.889569396885
4,50.0,50.0,60000.0,60045.0,0.0,0.0,-120045.0,51004.95151437723
