iterID,x1,x2,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,2.789473684210526,-0.8947368421052632,22.826337451911083,31.834044554267496,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,0.05263157894736836,0.5789473684210527,1.9981546140471798,84.07964799309352,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,1.1052631578947367,-0.1578947368421053,6.722594916880744,60.237820134161915,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,1.3157894736842106,-1.0,12.003771146933447,48.438242459396015,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,-0.368421052631579,-0.052631578947368474,1.9872373455021737,86.18677295211492,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,0.894736842105263,0.1578947368421053,5.0409944719672,66.22190884261204,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,0.4736842105263157,0.894736842105263,2.6094240652877834,78.69862873869003,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,-1.0,0.4736842105263157,1.2759482513433427,103.28330203984544,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,0.26315789473684204,-0.4736842105263158,4.469176935257694,70.29646633622733,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,2.578947368421052,-0.7894736842105263,19.730779916295464,34.64907739715039,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,1.9473684210526314,0.6842105263157894,8.796081789831035,53.947474575182746,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,2.3684210526315788,-0.368421052631579,15.542583472266628,40.53324538143444,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,0.6842105263157894,0.7894736842105261,3.257580320465632,74.49337174749483,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,2.1578947368421053,0.36842105263157876,10.830969066744265,49.071657693140565,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,-0.7894736842105263,0.26315789473684204,1.2718743097095584,97.6966341287289,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,1.526315789473684,-0.5789473684210527,11.038075160900563,50.37584000879208,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,-0.5789473684210527,1.0,1.149777886640647,99.28061452828221,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,3.0,-0.6842105263157895,22.79104965969468,30.718603214926972,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
0,1.7368421052631575,-0.26315789473684215,10.712079663412348,50.00577401856729,0.0,0.0,0.0,0.0,0.0,0.0,1071.9414005411636
