f1,f2
-0.3905298300216664,20.825711855786608
-0.38940081597350584,20.746330328280077
-0.38665892471368757,20.665884394834652
-0.3823041562422116,20.584251559801135
-0.376336510559077,20.50130641582854
-0.36875598766428563,20.416921070059516
-0.35956258755783566,20.33096562694449
-0.348756310239728,20.243308729624815
-0.3363371557099617,20.153818161535227
-0.3223051239685386,20.06236150952439
-0.3066602150154569,19.96880688938644
-0.28940242885071754,19.873023734233907
-0.27053176547432045,19.774883645621053
-0.25004822488626566,19.67426130674535
-0.22795180708655227,19.57103545641216
-0.20424251207518207,19.465089921743445
-0.17892033985215328,19.356314706845986
-0.15198529041746678,19.244607133829245
-0.12343736377112169,19.129873031679498
-0.09327655991311978,19.01202796755871
-0.061502878843460174,18.890998514107746
-0.028116320562141972,18.766723545299392
0.006883114930834822,18.63915555231388
0.04349542763546843,18.508261969806554
0.08172061755175974,18.37402650181322
0.12155868467970965,18.236450435404702
0.16300962901931637,18.09555392907104
0.20607345057058168,17.951377261701516
0.2507501493335056,17.803982026945448
0.2970397253080863,17.653452256707688
0.3449421784943256,17.499895456571373
0.39445750889222175,17.343443535068758
0.44558571650177736,17.184253607961537
0.4983268013229898,17.02250865806773
0.5526807633558599,16.85841803070747
0.6086476026003877,16.692217744560132
0.6662273190565742,16.52417059765647
0.7254199127244183,16.354566048396762
0.7862253836039201,16.183719851917495
0.8486437316950806,16.01197343284825
0.9126749569978978,15.839692976534081
0.9783190595123727,15.667268222168197
1.0455760392385063,15.495110943008314
1.1144458961762966,15.323653100954502
1.1849286303257465,15.153344665263774
1.257024241686854,14.984651088077541
1.3307327302596192,14.818050432749644
1.4060540960440422,14.654030154686417
1.4829883390401228,14.493083538541597
1.5615354592478612,14.335705800136338
1.6416954566672572,14.182389866378948
1.723468331298312,14.033621851713399
1.8068540831410242,13.889876255193741
1.8918527121953943,13.751610908117655
1.978464218461422,13.619261708201385
2.0666886019391075,13.493237182474623
2.1565258626284507,13.373912927340669
2.2479760005294533,13.261625980499367
2.341039015642112,13.156669185569172
2.43571490796643,13.059285616165155
2.532003677502404,12.969663131774382
2.629905324250039,12.887929142894592
2.7294198482093286,12.814145667434722
2.8305472493802775,12.748304764177654
2.933287527762884,12.690324432035311
3.0376406833571483,12.640045065738441
3.143606716163072,12.597226559354723
3.2511856261806518,12.561546148477078
3.360377413409891,12.532597079934263
3.471182077850786,12.509888194321348
3.583599619503339,12.492844501414744
3.697630038367553,12.480808821528072
3.813273334443421,12.47304455700423
3.9305295077309506,12.468739647273047
4.049398558230134,12.467011748208549
4.169880485940979,12.46691466190434
4.541003532343456,12.466158711108804
4.66793696890093,12.462141022349165
4.796483282670064,12.45437754039191
4.926642473650853,12.441742769583726
5.0584145418433035,12.423125692375208
5.191799487247408,12.397444829680836
5.326797309863176,12.363663868504275
5.463408009690596,12.320807662847393
5.6016315867296775,12.26797839105631
5.741468040980413,12.204371631530655
5.882917372442808,12.129292099705594
6.025979581116864,12.042168773000384
6.170654667002575,11.942569117614553
6.316942630099943,11.83021212224115
6.464843470408969,11.704979839540115
6.614357187929656,11.566927137125823
6.765483782662001,11.416289366379537
6.918223254605998,11.253487670044429
7.07257560376166,11.079131668662612
7.228540830128976,10.894019291738964
7.38611893370795,10.699133552216864
7.545309914498581,10.49563610244929
7.706113772500874,10.284857456216002
7.868530507714821,10.06828381418741
8.032560120140424,9.84754048910385
8.198202609777692,9.624371991179984
8.36545797662661,9.400618903021439
8.534326220687193,9.178191745627714
8.70480734195943,8.959042111634702
8.876901340443325,8.745131417423252
9.050608216138878,8.538397700520783
9.225927969046092,8.34072096113212
9.40286059916496,8.153887614812874
9.581406106495484,7.979554685306297
9.761564491037669,7.819214420411015
9.943335752791512,7.674160057424913
10.126719891757016,7.545453496251241
10.311716907934171,7.433895655773995
10.49832680132299,7.340000290878422
10.686549571923461,7.263972031982078
10.876385219735596,7.205689374898164
11.067833744759385,7.164693295351704
11.26089514699483,7.140182088982172
11.45556942644194,7.131012944114488
15.01180239042639,7.117982420861537
15.235508459683338,6.98886606640135
15.46082740615194,6.837170722876493
15.687759229832208,6.663746836781897
15.916303930724126,6.469990478541213
16.146461508827706,6.2578289802315865
16.37823196414294,6.029692337959247
16.611615296669836,5.7884703250218905
16.84661150640839,5.53745565048483
17.083220593358604,5.280273905963526
17.321442557520477,5.020801460790821
17.561277398894,4.76307288065486
17.802725117479184,4.511179844527938
18.04578571327602,4.26916390589102
18.290459186284526,4.0409057731967835
18.536745536504686,3.8300140576113435
18.7846447639365,3.639716640290011
19.03415686857997,3.472757934781825
19.285281850435105,3.331305352168336
19.538019709501896,3.2168682088234135
19.792370445780342,3.1302321433582563
20.04833405927044,3.0714118274931366
20.305910549972207,3.039624365738078
20.56509991788563,3.033285285000474
25.218089385797434,2.9658337832359365
25.506310543520705,2.7566169456377168
25.796144578455614,2.5214166334892028
26.087591490602197,2.264534772010137
26.380651279960436,1.9911240442525653
26.67532394653032,1.7070310525749477
26.971609490311877,1.4186082375680655
27.26950791130509,1.1325000154624405
27.56901920950996,0.8554098754646446
27.870143384926475,0.5938562795645765
28.172880437554664,0.35392607244790497
28.477230367394508,0.14103468668817243
28.783193174445998,-0.04029732543268949
29.09076885870916,-0.1866420208733217
29.39995742018398,-0.2958271476049106
29.710758858870456,-0.3670565682630951
30.023173174768576,-0.40098129445095765
