iterID,x1,x2,ParetoFamily,Pareto_f1,Pareto_f2
1,3.0,0.05718067137991256,3,12.168867343639262,52.06810233238744
1,3.0,0.16282827399058686,3,11.698126193917744,52.09459040845792
1,3.0,0.36330795145647254,3,11.244558650682887,51.97310753857682
1,3.0,0.46923706163100487,3,10.904619879346754,51.76102561888672
1,2.938831561044398,0.5,3,10.550677867794967,52.42649299915075
1,3.0,-0.43757474702288784,3,10.38413015104176,52.5698233200948
1,3.0,-0.47263401079617534,3,10.091509301530227,52.70675689672323
1,2.9463315016367995,-0.5,18,9.69045191682132,53.46532477611251
1,2.8870761733508394,-0.5,18,9.496363826051923,54.190199574016134
1,2.8283704963650007,-0.5,18,9.30110290172902,54.9282854018263
1,2.771871355979197,-0.5,18,9.110649957937602,55.656985300084756
1,2.7181215453881955,-0.5,18,8.927381561249875,56.36660867407443
1,2.66530056184832,-0.5,18,8.745491881720213,57.07924580362153
1,2.6135749294238106,-0.5,18,8.565820907491904,57.791534517128284
1,2.5678303142958927,-0.5,18,8.405762880166451,58.43318772082759
1,2.5147733154865852,-0.5,18,8.21887843338358,59.19102724593942
1,2.4682125889272206,-0.5,18,8.053874314954701,59.86801130198582
1,2.4200597222975038,-0.5,62,7.8823281954254885,60.57979965656811
1,2.3742613316654637,-0.5,62,7.718388720596938,61.26774172414237
1,2.329160807397632,-0.5,20,7.556259849465792,61.95563418984797
1,2.284824958442203,-0.5,20,7.396263666509636,62.64197426283948
1,2.2414629766930134,-0.5,20,7.239234377093118,63.322973147339155
1,2.1999405679514803,-0.5,20,7.088398226919407,63.984151452308495
1,2.1576584720133742,-0.5,20,6.934371564665948,64.66659776914418
1,2.1154849272528833,-0.5,37,6.780351383690421,65.35656254411873
1,2.072215603580996,-0.5,37,6.621978695472519,66.07412231668391
1,2.030978674654162,-0.5,37,6.470772391714757,66.76711632114795
1,1.989814724331846,-0.5,37,6.319634536594415,67.4677802292525
1,1.949769874112382,-0.5,37,6.172487318291383,68.15789745753784
1,1.911025661057813,-0.5,37,6.030086139049856,68.83352514500235
1,1.87015907361662,-0.5,37,5.879944148148043,69.55451511841699
1,1.8295214877296164,-0.5,112,5.730815141668685,70.27983345724111
1,1.7900774918128626,-0.5,96,5.586349184349455,70.99166479639022
1,1.7763736096634632,-0.5,96,5.536246392679379,71.24074156416708
1,1.7491232343733483,-0.5,96,5.436784615102159,71.73869209310703
1,1.7079935313947923,-0.5,96,5.2871786553853966,72.4968132498286
1,1.6674101890697806,-0.5,96,5.140315737535308,73.2523384234832
1,1.6278746855292536,-0.5,96,4.998135474787757,73.9952038981652
1,1.587418996056309,-0.5,96,4.8537380324565325,74.76203043771027
1,1.5471975807473384,-0.5,96,4.7114631273550405,75.53075391410086
1,1.5070418699479764,-0.5,78,4.570899568786211,76.30414734449613
