f1,f2,f3
6.925207756232687,74.03047091412743,45.914127423822706
8.102493074792243,69.94459833795014,45.914127423822706
9.418282548476453,65.99722991689751,45.914127423822706
10.872576177285318,62.18836565096953,45.914127423822706
12.465373961218837,58.5180055401662,45.914127423822706
14.196675900277008,54.98614958448754,45.914127423822706
16.066481994459835,51.59279778393352,45.914127423822706
3.3933518005540164,109.97229916897507,41.55124653739614
3.4626038781163433,104.77839335180055,41.55124653739614
3.670360110803324,99.72299168975069,41.55124653739614
4.016620498614959,94.8060941828255,41.55124653739614
4.501385041551246,90.02770083102493,41.55124653739614
5.124653739612188,85.38781163434903,41.55124653739614
5.886426592797784,80.88642659279778,41.55124653739614
6.786703601108033,76.52354570637121,41.55124653739614
7.825484764542935,72.29916897506926,41.55124653739614
9.002770083102492,68.21329639889197,41.55124653739614
10.318559556786703,64.26592797783934,41.55124653739614
11.772853185595567,60.45706371191136,41.55124653739614
13.365650969529087,56.78670360110803,41.55124653739614
15.096952908587257,53.25484764542937,41.55124653739614
16.966759002770083,49.86149584487535,41.55124653739614
18.97506925207756,46.60664819944598,41.55124653739614
21.12188365650969,43.49030470914128,41.55124653739614
4.432132963988919,108.37950138504155,37.326869806094194
4.501385041551246,103.18559556786703,37.326869806094194
4.709141274238227,98.13019390581717,37.326869806094194
5.055401662049861,93.21329639889198,37.326869806094194
5.540166204986149,88.43490304709141,37.326869806094194
6.16343490304709,83.79501385041551,37.326869806094194
6.925207756232687,79.29362880886426,37.326869806094194
7.825484764542935,74.93074792243769,37.326869806094194
8.864265927977838,70.70637119113574,37.326869806094194
10.041551246537395,66.62049861495845,37.326869806094194
11.357340720221604,62.67313019390581,37.326869806094194
12.81163434903047,58.86426592797784,37.326869806094194
14.40443213296399,55.19390581717451,37.326869806094194
16.13573407202216,51.66204986149585,37.326869806094194
18.005540166204984,48.26869806094183,37.326869806094194
20.013850415512465,45.01385041551246,37.326869806094194
22.160664819944596,41.89750692520776,37.326869806094194
24.445983379501385,38.9196675900277,37.326869806094194
26.869806094182824,36.08033240997231,37.326869806094194
5.609418282548476,106.9252077562327,33.2409972299169
5.678670360110803,101.73130193905817,33.2409972299169
5.8864265927977835,96.67590027700831,33.2409972299169
6.232686980609418,91.75900277008313,33.2409972299169
6.717451523545706,86.98060941828255,33.2409972299169
7.340720221606647,82.34072022160666,33.2409972299169
8.102493074792243,77.8393351800554,33.2409972299169
9.002770083102492,73.47645429362883,33.2409972299169
10.041551246537395,69.25207756232689,33.2409972299169
11.218836565096952,65.1662049861496,33.2409972299169
12.534626038781163,61.21883656509695,33.2409972299169
13.988919667590025,57.40997229916898,33.2409972299169
15.581717451523545,53.73961218836565,33.2409972299169
17.313019390581715,50.20775623268699,33.2409972299169
19.182825484764543,46.81440443213297,33.2409972299169
21.19113573407202,43.559556786703595,33.2409972299169
23.33795013850415,40.443213296398895,33.2409972299169
25.62326869806094,37.46537396121884,33.2409972299169
28.04709141274238,34.626038781163444,33.2409972299169
30.609418282548475,31.925207756232687,33.2409972299169
6.925207756232686,105.60941828254848,29.293628808864263
6.994459833795013,100.41551246537395,29.293628808864263
7.202216066481993,95.36011080332409,29.293628808864263
7.548476454293628,90.44321329639891,29.293628808864263
8.033240997229916,85.66481994459834,29.293628808864263
8.656509695290858,81.02493074792244,29.293628808864263
9.418282548476453,76.52354570637118,29.293628808864263
10.318559556786703,72.16066481994461,29.293628808864263
11.357340720221604,67.93628808864267,29.293628808864263
12.534626038781163,63.850415512465375,29.293628808864263
13.850415512465371,59.90304709141274,29.293628808864263
15.304709141274236,56.094182825484765,29.293628808864263
16.897506925207757,52.423822714681435,29.293628808864263
18.628808864265928,48.89196675900278,29.293628808864263
20.49861495844875,45.498614958448755,29.293628808864263
22.506925207756233,42.24376731301938,29.293628808864263
24.65373961218836,39.12742382271468,29.293628808864263
26.939058171745152,36.149584487534625,29.293628808864263
29.362880886426588,33.31024930747923,29.293628808864263
31.925207756232687,30.60941828254848,29.293628808864263
8.37950138504155,104.43213296398892,25.48476454293629
8.448753462603877,99.2382271468144,25.48476454293629
8.656509695290858,94.18282548476454,25.48476454293629
9.002770083102492,89.26592797783935,25.48476454293629
9.48753462603878,84.48753462603878,25.48476454293629
10.110803324099722,79.84764542936288,25.48476454293629
10.872576177285318,75.34626038781163,25.48476454293629
11.772853185595567,70.98337950138506,25.48476454293629
12.81163434903047,66.75900277008311,25.48476454293629
13.988919667590025,62.67313019390582,25.48476454293629
15.304709141274236,58.72576177285318,25.48476454293629
16.7590027700831,54.91689750692521,25.48476454293629
18.35180055401662,51.24653739612188,25.48476454293629
20.08310249307479,47.71468144044322,25.48476454293629
21.952908587257618,44.3213296398892,25.48476454293629
23.961218836565095,41.06648199445983,25.48476454293629
26.108033240997226,37.95013850415513,25.48476454293629
28.393351800554015,34.97229916897507,25.48476454293629
30.817174515235454,32.13296398891968,25.48476454293629
33.37950138504155,29.43213296398892,25.48476454293629
9.97229916897507,103.39335180055402,21.81440443213296
10.041551246537397,98.19944598337949,21.81440443213296
10.249307479224377,93.14404432132963,21.81440443213296
10.595567867036012,88.22714681440445,21.81440443213296
11.0803324099723,83.44875346260388,21.81440443213296
11.703601108033242,78.80886426592798,21.81440443213296
12.465373961218837,74.30747922437672,21.81440443213296
13.365650969529087,69.94459833795015,21.81440443213296
14.40443213296399,65.72022160664821,21.81440443213296
15.581717451523545,61.634349030470915,21.81440443213296
16.897506925207757,57.68698060941828,21.81440443213296
18.35180055401662,53.878116343490305,21.81440443213296
19.94459833795014,50.207756232686975,21.81440443213296
21.67590027700831,46.67590027700832,21.81440443213296
23.545706371191137,43.282548476454295,21.81440443213296
25.554016620498615,40.02770083102492,21.81440443213296
27.700831024930746,36.91135734072022,21.81440443213296
29.986149584487535,33.933518005540165,21.81440443213296
32.40997229916897,31.09418282548477,21.81440443213296
34.97229916897507,28.393351800554015,21.81440443213296
11.70360110803324,102.49307479224376,18.282548476454302
11.772853185595567,97.29916897506925,18.282548476454302
11.980609418282548,92.24376731301939,18.282548476454302
12.326869806094182,87.32686980609421,18.282548476454302
12.81163434903047,82.54847645429362,18.282548476454302
13.434903047091412,77.90858725761774,18.282548476454302
14.196675900277008,73.40720221606648,18.282548476454302
15.096952908587257,69.0443213296399,18.282548476454302
16.13573407202216,64.81994459833797,18.282548476454302
17.313019390581715,60.73407202216067,18.282548476454302
18.628808864265928,56.78670360110803,18.282548476454302
20.08310249307479,52.97783933518006,18.282548476454302
21.67590027700831,49.30747922437673,18.282548476454302
23.40720221606648,45.77562326869807,18.282548476454302
25.277008310249307,42.38227146814405,18.282548476454302
27.285318559556785,39.127423822714675,18.282548476454302
29.432132963988916,36.011080332409975,18.282548476454302
31.717451523545705,33.03324099722991,18.282548476454302
34.14127423822714,30.19390581717452,18.282548476454302
36.70360110803324,27.493074792243767,18.282548476454302
13.573407202216066,101.73130193905817,14.88919667590028
13.642659279778393,96.53739612188365,14.88919667590028
13.850415512465373,91.48199445983379,14.88919667590028
14.196675900277008,86.5650969529086,14.88919667590028
14.681440443213296,81.78670360110803,14.88919667590028
15.304709141274238,77.14681440443213,14.88919667590028
16.066481994459835,72.64542936288088,14.88919667590028
16.966759002770083,68.28254847645431,14.88919667590028
18.005540166204984,64.05817174515236,14.88919667590028
19.182825484764543,59.97229916897507,14.88919667590028
20.49861495844875,56.02493074792243,14.88919667590028
21.952908587257618,52.21606648199446,14.88919667590028
23.545706371191137,48.54570637119113,14.88919667590028
25.277008310249307,45.01385041551247,14.88919667590028
27.14681440443213,41.62049861495845,14.88919667590028
29.155124653739612,38.36565096952908,14.88919667590028
31.30193905817174,35.24930747922438,14.88919667590028
33.58725761772853,32.27146814404432,14.88919667590028
36.01108033240997,29.432132963988927,14.88919667590028
38.57340720221607,26.731301939058174,14.88919667590028
15.581717451523545,101.10803324099723,11.634349030470908
15.650969529085872,95.9141274238227,11.634349030470908
15.858725761772853,90.85872576177285,11.634349030470908
16.204986149584485,85.94182825484766,11.634349030470908
16.689750692520775,81.16343490304709,11.634349030470908
17.313019390581715,76.5235457063712,11.634349030470908
18.074792243767313,72.02216066481994,11.634349030470908
18.97506925207756,67.65927977839337,11.634349030470908
20.013850415512465,63.434903047091424,11.634349030470908
21.19113573407202,59.34903047091413,11.634349030470908
22.506925207756233,55.40166204986149,11.634349030470908
23.961218836565095,51.59279778393352,11.634349030470908
25.554016620498615,47.92243767313019,11.634349030470908
27.285318559556785,44.39058171745153,11.634349030470908
29.155124653739612,40.99722991689751,11.634349030470908
31.16343490304709,37.74238227146814,11.634349030470908
33.310249307479225,34.62603878116344,11.634349030470908
35.59556786703601,31.648199445983376,11.634349030470908
38.019390581717445,28.808864265927983,11.634349030470908
40.581717451523545,26.10803324099723,11.634349030470908
17.728531855955676,100.62326869806094,8.518005540166207
17.797783933518,95.42936288088642,8.518005540166207
18.005540166204984,90.37396121883656,8.518005540166207
18.35180055401662,85.45706371191137,8.518005540166207
18.836565096952906,80.6786703601108,8.518005540166207
19.459833795013846,76.0387811634349,8.518005540166207
20.221606648199444,71.53739612188365,8.518005540166207
21.12188365650969,67.17451523545708,8.518005540166207
22.160664819944596,62.950138504155134,8.518005540166207
23.33795013850415,58.86426592797784,8.518005540166207
24.65373961218836,54.9168975069252,8.518005540166207
26.108033240997226,51.10803324099723,8.518005540166207
27.700831024930746,47.4376731301939,8.518005540166207
29.432132963988916,43.90581717451524,8.518005540166207
31.30193905817174,40.51246537396122,8.518005540166207
33.310249307479225,37.25761772853185,8.518005540166207
35.45706371191135,34.14127423822715,8.518005540166207
37.742382271468145,31.16343490304709,8.518005540166207
40.16620498614958,28.324099722991697,8.518005540166207
42.72853185595568,25.623268698060944,8.518005540166207
20.013850415512465,100.2770083102493,5.540166204986146
20.08310249307479,95.08310249307478,5.540166204986146
20.290858725761773,90.02770083102492,5.540166204986146
20.637119113573405,85.11080332409973,5.540166204986146
21.121883656509695,80.33240997229916,5.540166204986146
21.745152354570635,75.69252077562327,5.540166204986146
22.506925207756233,71.191135734072,5.540166204986146
23.40720221606648,66.82825484764544,5.540166204986146
24.445983379501385,62.6038781163435,5.540166204986146
25.62326869806094,58.51800554016621,5.540166204986146
26.939058171745152,54.57063711911357,5.540166204986146
28.393351800554015,50.7617728531856,5.540166204986146
29.986149584487535,47.09141274238227,5.540166204986146
31.717451523545705,43.55955678670361,5.540166204986146
33.58725761772853,40.16620498614959,5.540166204986146
35.59556786703601,36.911357340720215,5.540166204986146
37.742382271468145,33.795013850415515,5.540166204986146
40.02770083102493,30.817174515235454,5.540166204986146
42.451523545706365,27.97783933518006,5.540166204986146
45.013850415512465,25.277008310249307,5.540166204986146
22.437673130193904,100.06925207756233,2.7008310249307534
22.50692520775623,94.8753462603878,2.7008310249307534
22.71468144044321,89.81994459833794,2.7008310249307534
23.060941828254848,84.90304709141276,2.7008310249307534
23.545706371191134,80.12465373961219,2.7008310249307534
24.168975069252074,75.48476454293629,2.7008310249307534
24.93074792243767,70.98337950138503,2.7008310249307534
25.83102493074792,66.62049861495846,2.7008310249307534
26.869806094182824,62.39612188365652,2.7008310249307534
28.04709141274238,58.310249307479225,2.7008310249307534
29.362880886426588,54.36288088642659,2.7008310249307534
30.817174515235454,50.554016620498615,2.7008310249307534
32.40997229916897,46.883656509695285,2.7008310249307534
34.14127423822714,43.35180055401663,2.7008310249307534
36.01108033240997,39.958448753462605,2.7008310249307534
38.019390581717445,36.70360110803323,2.7008310249307534
40.16620498614958,33.58725761772853,2.7008310249307534
42.451523545706365,30.609418282548475,2.7008310249307534
44.87534626038781,27.770083102493082,2.7008310249307534
47.4376731301939,25.06925207756233,2.7008310249307534
25.0,100.0,0.0
25.069252077562325,94.80609418282548,0.0
25.277008310249307,89.75069252077562,0.0
25.62326869806094,84.83379501385043,0.0
26.10803324099723,80.05540166204986,0.0
26.73130193905817,75.41551246537396,0.0
27.493074792243767,70.9141274238227,0.0
28.393351800554015,66.55124653739614,0.0
29.43213296398892,62.326869806094194,0.0
30.609418282548475,58.2409972299169,0.0
31.925207756232687,54.29362880886426,0.0
33.37950138504155,50.48476454293629,0.0
34.97229916897507,46.81440443213296,0.0
36.70360110803324,43.2825484764543,0.0
38.57340720221607,39.88919667590028,0.0
40.581717451523545,36.63434903047091,0.0
42.72853185595568,33.51800554016621,0.0
45.013850415512465,30.540166204986146,0.0
47.4376731301939,27.700831024930753,0.0
50.0,25.0,0.0
