step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,ciweightbmiaspirin,0.06835826959092178,0.1309840866441636,0.139937932151106,40.0,6.8512890338897705
2,ciweightbmiaspirin,0.3222512242103771,0.139937932151106,0.1850331021002686,40.0,6.081975936889648
3,ciweightbmiaspirin,0.004497052971819754,0.1850331021002686,0.18586520576195364,40.0,6.4871368408203125
