iterID,x1,x2,x3,Pareto_f1,Pareto_f2,Pareto_f3
0,0.0,0.0,-1.8421052631578947,0.0009898400054225553,124.99628080359217,100.18065828918117
0,1.0526315789473684,0.2631578947368421,5.0,1.1751766657818428,102.49775648582903,94.8485062152214
0,0.7894736842105263,0.7894736842105263,-3.4210526315789473,1.2467672039404376,102.55873574119376,84.59265506791215
0,1.3157894736842104,0.5263157894736842,2.894736842105263,2.005873499225449,95.43310002429362,89.98808540898919
0,0.5263157894736842,2.631578947368421,3.421052631578947,7.202550663834832,95.35761391265447,54.20336471273268
0,2.3684210526315788,1.5789473684210527,-5.0,8.105173259543818,69.95726055743732,71.05111526319088
0,2.1052631578947367,2.3684210526315788,-2.368421052631579,10.041168394245128,69.24764995254075,58.170784741616984
0,2.631578947368421,1.8421052631578947,-0.7894736842105265,10.323924088020853,64.26551445734249,66.55796093466533
0,1.8421052631578947,2.894736842105263,-0.2631578947368425,11.774131714218962,70.97346288284423,50.50023295081934
0,3.4210526315789473,1.0526315789473684,3.947368421052632,12.805334320334842,58.863058635103236,79.84433866030426
0,0.2631578947368421,3.6842105263157894,-2.8947368421052633,13.634738643959112,96.53332699471567,40.13438820568544
0,3.1578947368421053,2.1052631578947367,4.473684210526315,14.40908380751849,55.200096018257284,62.219058708168575
0,3.6842105263157894,1.3157894736842104,1.8421052631578947,15.308405057749962,53.468972818969704,75.37880714498615
0,1.5789473684210527,4.2105263157894735,-1.3157894736842106,20.227165865030297,71.5450772348098,33.41572370027763
0,3.9473684210526314,3.4210526315789473,1.3157894736842106,27.297229744943937,39.13641382604895,43.34395628027078
0,2.894736842105263,4.7368421052631575,-3.947368421052632,30.815855099478963,50.54777724718187,27.791116821406373
0,5.0,3.1578947368421053,-4.473684210526316,34.972965308363634,28.389561498032336,46.766900176213
0,4.7368421052631575,3.9473684210526314,0.2631578947368416,38.01596190421624,28.805510060140293,36.63754336506214
0,4.473684210526316,4.473684210526316,0.7894736842105257,40.040905411973675,30.8079143106119,30.53600207316603
0,4.2105263157894735,5.0,2.3684210526315788,42.72835361741833,33.51451381919866,25.13530205234509
1,0.0,0.0,-1.8421052631578947,0.0009898400054225553,124.99628080359217,100.18065828918117
1,1.0526315789473684,0.2631578947368421,5.0,1.1751766657818428,102.49775648582903,94.8485062152214
1,0.7894736842105263,0.7894736842105263,-3.4210526315789473,1.2467672039404376,102.55873574119376,84.59265506791215
1,1.3157894736842104,0.5263157894736842,2.894736842105263,2.005873499225449,95.43310002429362,89.98808540898919
1,1.4134117207438892,1.4032689451966385,4.827566716545871,3.9778687087106697,86.67138921287163,71.49993231592643
1,0.12289115269833728,2.0087125519002806,3.7841302003536157,4.0927405166206965,106.5667464388116,61.64315070721372
1,0.5263157894736842,2.631578947368421,3.421052631578947,7.202550663834832,95.35761391265447,54.20336471273268
1,2.3684210526315788,1.5789473684210527,-5.0,8.105173259543818,69.95726055743732,71.05111526319088
1,2.1052631578947367,2.3684210526315788,-2.368421052631579,10.041168394245128,69.24764995254075,58.170784741616984
1,2.631578947368421,1.8421052631578947,-0.7894736842105265,10.323924088020853,64.26551445734249,66.55796093466533
1,1.8421052631578947,2.894736842105263,-0.2631578947368425,11.774131714218962,70.97346288284423,50.50023295081934
1,3.4210526315789473,1.0526315789473684,3.947368421052632,12.805334320334842,58.863058635103236,79.84433866030426
1,0.2631578947368421,3.6842105263157894,-2.8947368421052633,13.634738643959112,96.53332699471567,40.13438820568544
1,3.1578947368421053,2.1052631578947367,4.473684210526315,14.40908380751849,55.200096018257284,62.219058708168575
1,0.655805257973303,3.8326599885761263,3.7812509296430417,15.096543984766909,88.7041672273875,39.55542745464445
1,3.6842105263157894,1.3157894736842104,1.8421052631578947,15.308405057749962,53.468972818969704,75.37880714498615
1,2.7512644661039687,3.187896364722915,2.4182336131801883,17.65575537539586,55.82369790697021,47.82893678120757
1,1.5789473684210527,4.2105263157894735,-1.3157894736842106,20.227165865030297,71.5450772348098,33.41572370027763
1,3.9486457365132783,2.350107835265591,0.18355627895385052,21.166116097354937,43.69525608974199,58.320901857690544
1,3.120693019817891,3.520618982383315,1.483573533245922,22.098422960787907,49.550298034753204,42.279953241612084
1,1.415097372189629,4.815013307375809,4.02334867837652,25.21857694376934,73.73883265672895,27.7183919852324
1,3.9473684210526314,3.4210526315789473,1.3157894736842106,27.297229744943937,39.13641382604895,43.34395628027078
1,3.2846594805057796,4.08371629902386,0.5498285456002625,27.376085380949508,45.92044788773807,35.24061607604792
1,4.5774862062209305,2.904937745371621,2.155583496882633,29.38727918847603,33.750109466945695,49.07842360341046
1,2.4069937845142353,4.884067326267772,2.7642471406110207,29.551839832975524,57.64234611879269,27.573364948170003
1,2.894736842105263,4.7368421052631575,-3.947368421052632,30.815855099478963,50.54777724718187,27.791116821406373
1,5.0,3.1578947368421053,-4.473684210526316,34.972965308363634,28.389561498032336,46.766900176213
1,4.7368421052631575,3.9473684210526314,0.2631578947368416,38.01596190421624,28.805510060140293,36.63754336506214
1,4.473684210526316,4.473684210526316,0.7894736842105257,40.040905411973675,30.8079143106119,30.53600207316603
1,4.2105263157894735,5.0,2.3684210526315788,42.72835361741833,33.51451381919866,25.13530205234509
2,0.0,0.0,-1.8421052631578947,0.0009898400054225553,124.99628080359217,100.18065828918117
2,1.0526315789473684,0.2631578947368421,5.0,1.1751766657818428,102.49775648582903,94.8485062152214
2,0.7894736842105263,0.7894736842105263,-3.4210526315789473,1.2467672039404376,102.55873574119376,84.59265506791215
