iterID,x1,x2,x3,Pareto_f1,Pareto_f2
0,0.5263157894736842,0.5263157894736842,3.6842105263157894,1.3526209627155066,34.76101386246492
0,0.2631578947368421,1.0526315789473684,3.9473684210526314,2.8367726857341804,31.157980306597594
0,2.3684210526315788,1.3157894736842104,5.0,11.583555827447498,19.408199235533
0,2.631578947368421,2.631578947368421,4.7368421052631575,29.764855324224424,15.69576932529634
0,1.0526315789473684,5.0,4.473684210526316,61.272353077499986,7.485376781756463
1,0.0,0.15658143796150825,5.0,0.04903549342818723,24.241608100629477
1,0.0,1.3403363633948142,5.0,3.5930031340768678,19.27295470410906
1,0.0,2.210724306136844,5.0,9.774603915488457,12.96163678278965
1,0.0,2.61641711448467,5.0,13.691277033936563,12.451177519542851
1,0.0,2.966038808367421,5.0,17.594772425483303,10.75684117518416
1,0.0,3.289128364081821,5.0,21.63673079081512,7.570018628812921
1,0.0,3.619729489503131,5.0,26.20488315435719,7.41211461506964
1,0.0,3.982506583067624,5.0,31.720717368354,4.9356608649067235
1,0.0,4.309710789877345,5.0,37.147214184770384,3.1789860589422556
1,0.0,4.960198753599419,5.0,49.207143350418484,-0.3058104198619347
2,0.0,0.15658143796150825,5.0,0.04903549342818723,24.241608100629477
2,0.0,0.8420584589087304,5.0,1.4181248964394921,21.440830186573088
2,0.0,1.1465870227664932,5.0,2.629323601553066,20.234441380174932
2,0.0,1.3403363633948142,5.0,3.5930031340768678,19.27295470410906
2,0.0,1.6235686022582685,5.0,5.271950012477746,17.366504885910512
2,0.0,1.8169841636138835,5.0,6.602862901647302,15.755920121154587
2,0.0,2.022992927846449,5.0,8.185000772233487,14.071092178508557
2,0.0,2.210724306136844,5.0,9.774603915488457,12.96163678278965
2,0.0,2.61641711448467,5.0,13.691277033936563,12.451177519542851
2,0.0,2.966038808367421,5.0,17.594772425483303,10.75684117518416
2,0.0,3.1190756863278795,5.0,19.45726627408344,9.105420576321983
2,0.0,3.289128364081821,5.0,21.63673079081512,7.570018628812921
2,0.0,3.619729489503131,5.0,26.20488315435719,7.41211461506964
2,0.0,3.8545340948344284,5.0,29.714866176482204,6.478959735034365
2,0.0,3.982506583067624,5.0,31.720717368354,4.9356608649067235
2,0.0,4.14194494259137,5.0,34.311415814916465,3.297836597751372
2,0.0,4.309710789877345,5.0,37.147214184770384,3.1789860589422556
2,0.0,4.636733429955268,5.0,42.99859380092949,2.288591724043491
2,0.0,4.960198753599419,5.0,49.207143350418484,-0.3058104198619347
3,0.0,0.0021143378285959358,5.0,8.940848906863564e-06,24.989432781281447
3,0.0,0.15658143796150825,5.0,0.04903549342818723,24.241608100629477
3,0.0,0.8420584589087304,5.0,1.4181248964394921,21.440830186573088
3,0.0,1.1465870227664932,5.0,2.629323601553066,20.234441380174932
3,0.0,1.3403363633948142,5.0,3.5930031340768678,19.27295470410906
3,0.0,1.486918222162623,5.0,4.421851598798513,18.367427319899438
3,0.0,1.6235686022582685,5.0,5.271950012477746,17.366504885910512
3,0.0,1.8169841636138835,5.0,6.602862901647302,15.755920121154587
3,0.0,1.922240328207884,5.0,7.3900157587775075,14.863202620196034
3,0.0,2.022992927846449,5.0,8.185000772233487,14.071092178508557
3,0.0,2.210724306136844,5.0,9.774603915488457,12.96163678278965
3,0.0,2.360199983412912,5.0,11.141087923404614,12.54516549235675
3,0.0,2.61641711448467,5.0,13.691277033936563,12.451177519542851
3,0.0,2.85040916423446,5.0,16.24966480710356,11.71149779943638
3,0.0,2.966038808367421,5.0,17.594772425483303,10.75684117518416
3,0.0,3.0404595780089867,5.0,18.488788891013197,9.977108989277864
3,0.0,3.1190756863278795,5.0,19.45726627408344,9.105420576321983
3,0.0,3.1972429413772963,5.0,20.444724852373852,8.298114212543931
3,0.0,3.289128364081821,5.0,21.63673079081512,7.570018628812921
3,0.0,3.4062878971157726,5.0,23.205594476074765,7.1473247778738225
3,0.0,3.8545340948344284,5.0,29.714866176482204,6.478959735034365
3,0.0,3.982506583067624,5.0,31.720717368354,4.9356608649067235
3,0.0,4.0710875030458995,5.0,33.147506914912945,3.8829549101926135
3,0.0,4.14194494259137,5.0,34.311415814916465,3.297836597751372
3,0.0,4.309710789877345,5.0,37.147214184770384,3.1789860589422556
3,0.0,4.636733429955268,5.0,42.99859380092949,2.288591724043491
3,0.0,4.806522317805068,5.0,46.205313583116464,0.071020098473916
3,0.0,4.960198753599419,5.0,49.207143350418484,-0.3058104198619347
4,0.0,0.0021143378285959358,5.0,8.940848906863564e-06,24.989432781281447
4,0.0,0.15658143796150825,5.0,0.04903549342818723,24.241608100629477
4,0.0,0.46253453907387776,5.0,0.4278763996725696,22.899637259165004
4,0.0,0.8420584589087304,5.0,1.4181248964394921,21.440830186573088
4,0.0,1.1465870227664932,5.0,2.629323601553066,20.234441380174932
4,0.0,1.3403363633948142,5.0,3.5930031340768678,19.27295470410906
4,0.0,1.486918222162623,5.0,4.421851598798513,18.367427319899438
4,0.0,1.6235686022582685,5.0,5.271950012477746,17.366504885910512
4,0.0,1.7107729274176096,5.0,5.853488018370046,16.659334917925893
4,0.0,1.8169841636138835,5.0,6.602862901647302,15.755920121154587
4,0.0,1.922240328207884,5.0,7.3900157587775075,14.863202620196034
4,0.0,2.022992927846449,5.0,8.185000772233487,14.071092178508557
4,0.0,2.106663192373891,5.0,8.876059612205923,13.504085023866912
4,0.0,2.210724306136844,5.0,9.774603915488457,12.96163678278965
4,0.0,2.360199983412912,5.0,11.141087923404614,12.54516549235675
4,0.0,2.61641711448467,5.0,13.691277033936563,12.451177519542851
4,0.0,2.77630285870233,5.0,15.415715126477442,12.10782856754554
4,0.0,2.85040916423446,5.0,16.24966480710356,11.71149779943638
4,0.0,2.9193021278698943,5.0,17.044649827571394,11.18833875039649
4,0.0,2.966038808367421,5.0,17.594772425483303,10.75684117518416
4,0.0,3.0404595780089867,5.0,18.488788891013197,9.977108989277864
4,0.0,3.077635398528055,5.0,18.94367929254583,9.564778691986929
4,0.0,3.1190756863278795,5.0,19.45726627408344,9.105420576321983
4,0.0,3.1972429413772963,5.0,20.444724852373852,8.298114212543931
4,0.0,3.2409267509051,5.0,21.007212409464547,7.913961325788702
4,0.0,3.289128364081821,5.0,21.63673079081512,7.570018628812921
4,0.0,3.4062878971157726,5.0,23.205594476074765,7.1473247778738225
4,0.0,3.8545340948344284,5.0,29.714866176482204,6.478959735034365
4,0.0,3.919308899615185,5.0,30.72196450120556,5.743515801133828
4,0.0,3.982506583067624,5.0,31.720717368354,4.9356608649067235
4,0.0,4.029654344285574,5.0,32.476228268839236,4.346064774463348
4,0.0,4.0710875030458995,5.0,33.147506914912945,3.8829549101926135
4,0.0,4.14194494259137,5.0,34.311415814916465,3.297836597751372
4,0.0,4.309710789877345,5.0,37.147214184770384,3.1789860589422556
4,0.0,4.636733429955268,5.0,42.99859380092949,2.288591724043491
4,0.0,4.721251987763708,5.0,44.580440663925486,1.0991067662751561
4,0.0,4.806522317805068,5.0,46.205313583116464,0.071020098473916
4,0.0,4.960198753599419,5.0,49.207143350418484,-0.3058104198619347
5,0.0,0.0021143378285959358,5.0,8.940848906863564e-06,24.989432781281447
5,0.0,0.15658143796150825,5.0,0.04903549342818723,24.241608100629477
5,0.0,0.46253453907387776,5.0,0.4278763996725696,22.899637259165004
5,0.0,0.6751261079166587,5.0,0.9115905231813897,22.064545987674396
5,0.0,0.8420584589087304,5.0,1.4181248964394921,21.440830186573088
5,0.0,1.0268789238000364,5.0,2.10896064828944,20.73524917270453
5,0.0,1.1465870227664932,5.0,2.629323601553066,20.234441380174932
5,0.0,1.3403363633948142,5.0,3.5930031340768678,19.27295470410906
5,0.0,1.4411573214988815,5.0,4.153868850619671,18.66883667972849
5,0.0,1.486918222162623,5.0,4.421851598798513,18.367427319899438
5,0.0,1.551792842093755,5.0,4.816122049546833,17.910532939728164
5,0.0,1.6235686022582685,5.0,5.271950012477746,17.366504885910512
5,0.0,1.7107729274176096,5.0,5.853488018370046,16.659334917925893
5,0.0,1.7515836588855112,5.0,6.13609062814952,16.31556275750336
5,0.0,1.8169841636138835,5.0,6.602862901647302,15.755920121154587
5,0.0,1.8573274900154637,5.0,6.89933081033428,15.410139862250846
5,0.0,1.922240328207884,5.0,7.3900157587775075,14.863202620196034
5,0.0,2.022992927846449,5.0,8.185000772233487,14.071092178508557
5,0.0,2.106663192373891,5.0,8.876059612205923,13.504085023866912
5,0.0,2.210724306136844,5.0,9.774603915488457,12.96163678278965
5,0.0,2.360199983412912,5.0,11.141087923404614,12.54516549235675
5,0.0,2.61641711448467,5.0,13.691277033936563,12.451177519542851
5,0.0,2.77630285870233,5.0,15.415715126477442,12.10782856754554
5,0.0,2.85040916423446,5.0,16.24966480710356,11.71149779943638
5,0.0,2.9193021278698943,5.0,17.044649827571394,11.18833875039649
5,0.0,2.966038808367421,5.0,17.594772425483303,10.75684117518416
5,0.0,3.0404595780089867,5.0,18.488788891013197,9.977108989277864
5,0.0,3.077635398528055,5.0,18.94367929254583,9.564778691986929
5,0.0,3.1190756863278795,5.0,19.45726627408344,9.105420576321983
5,0.0,3.1645823903475367,5.0,20.029163410595416,8.620890112717811
5,0.0,3.1972429413772963,5.0,20.444724852373852,8.298114212543931
5,0.0,3.2409267509051,5.0,21.007212409464547,7.913961325788702
5,0.0,3.289128364081821,5.0,21.63673079081512,7.570018628812921
5,0.0,3.340953027153148,5.0,22.323934259287565,7.309046243202333
5,0.0,3.4062878971157726,5.0,23.205594476074765,7.1473247778738225
5,0.0,3.8545340948344284,5.0,29.714866176482204,6.478959735034365
5,0.0,3.919308899615185,5.0,30.72196450120556,5.743515801133828
5,0.0,3.982506583067624,5.0,31.720717368354,4.9356608649067235
5,0.0,4.029654344285574,5.0,32.476228268839236,4.346064774463348
5,0.0,4.0710875030458995,5.0,33.147506914912945,3.8829549101926135
5,0.0,4.14194494259137,5.0,34.311415814916465,3.297836597751372
5,0.0,4.22374001939849,5.0,35.67995950293665,3.0346935529338452
5,0.0,4.636733429955268,5.0,42.99859380092949,2.288591724043491
5,0.0,4.721251987763708,5.0,44.580440663925486,1.0991067662751561
5,0.0,4.806522317805068,5.0,46.205313583116464,0.071020098473916
5,0.0,4.960198753599419,5.0,49.207143350418484,-0.3058104198619347
5,0.34219492040134714,4.896670912166087,5.0,51.42409189248535,-0.3982929371014734
6,0.0,0.0021143378285959358,5.0,8.940848906863564e-06,24.989432781281447
6,0.0,0.15658143796150825,5.0,0.04903549342818723,24.241608100629477
6,0.0,0.46253453907387776,5.0,0.4278763996725696,22.899637259165004
6,0.0,0.6751261079166587,5.0,0.9115905231813897,22.064545987674396
6,0.0,0.8420584589087304,5.0,1.4181248964394921,21.440830186573088
6,0.0,1.0268789238000364,5.0,2.10896064828944,20.73524917270453
6,0.0,1.1465870227664932,5.0,2.629323601553066,20.234441380174932
6,0.0,1.2219222337951419,5.0,2.9861878908858204,19.887371519573886
6,0.0,1.3403363633948142,5.0,3.5930031340768678,19.27295470410906
6,0.0,1.4411573214988815,5.0,4.153868850619671,18.66883667972849
6,0.0,1.486918222162623,5.0,4.421851598798513,18.367427319899438
6,0.0,1.551792842093755,5.0,4.816122049546833,17.910532939728164
6,0.0,1.6235686022582685,5.0,5.271950012477746,17.366504885910512
6,0.0,1.7107729274176096,5.0,5.853488018370046,16.659334917925893
6,0.0,1.7515836588855112,5.0,6.13609062814952,16.31556275750336
6,0.0,1.8169841636138835,5.0,6.602862901647302,15.755920121154587
6,0.0,1.8573274900154637,5.0,6.89933081033428,15.410139862250846
6,0.0,1.922240328207884,5.0,7.3900157587775075,14.863202620196034
6,0.0,1.9860251544477285,5.0,7.888591828198257,14.350637380502043
6,0.0,2.022992927846449,5.0,8.185000772233487,14.071092178508557
6,0.0,2.106663192373891,5.0,8.876059612205923,13.504085023866912
6,0.0,2.210724306136844,5.0,9.774603915488457,12.96163678278965
6,0.0,2.2776515221991027,5.0,10.37539291315179,12.722590330100504
6,0.0,2.360199983412912,5.0,11.141087923404614,12.54516549235675
6,0.0,2.4417167338975982,5.0,11.923961217191138,12.475706455873405
6,0.0,2.61641711448467,5.0,13.691277033936563,12.451177519542851
6,0.0,2.77630285870233,5.0,15.415715126477442,12.10782856754554
6,0.0,2.85040916423446,5.0,16.24966480710356,11.71149779943638
6,0.0,2.9193021278698943,5.0,17.044649827571394,11.18833875039649
6,0.0,2.966038808367421,5.0,17.594772425483303,10.75684117518416
6,0.0,3.0108762836661196,5.0,18.13075199108624,10.297333053138006
6,0.0,3.0404595780089867,5.0,18.488788891013197,9.977108989277864
6,0.0,3.077635398528055,5.0,18.94367929254583,9.564778691986929
6,0.0,3.1190756863278795,5.0,19.45726627408344,9.105420576321983
6,0.0,3.1645823903475367,5.0,20.029163410595416,8.620890112717811
6,0.0,3.1972429413772963,5.0,20.444724852373852,8.298114212543931
6,0.0,3.2409267509051,5.0,21.007212409464547,7.913961325788702
6,0.0,3.289128364081821,5.0,21.63673079081512,7.570018628812921
6,0.0,3.340953027153148,5.0,22.323934259287565,7.309046243202333
6,0.0,3.4062878971157726,5.0,23.205594476074765,7.1473247778738225
6,0.0,3.8071182198790545,5.0,28.988298280270104,6.901364554548683
6,0.0,3.8545340948344284,5.0,29.714866176482204,6.478959735034365
6,0.0,3.919308899615185,5.0,30.72196450120556,5.743515801133828
6,0.0,3.9546114820680844,5.0,31.27790394820943,5.2958991181571955
6,0.0,3.982506583067624,5.0,31.720717368354,4.9356608649067235
6,0.0,4.029654344285574,5.0,32.476228268839236,4.346064774463348
6,0.0,4.0710875030458995,5.0,33.147506914912945,3.8829549101926135
6,0.0,4.14194494259137,5.0,34.311415814916465,3.297836597751372
6,0.0,4.22374001939849,5.0,35.67995950293665,3.0346935529338452
6,0.0,4.614279464885692,5.0,42.58314996013167,2.5724941717680356
6,0.0,4.636733429955268,5.0,42.99859380092949,2.288591724043491
6,0.0,4.683013964875167,5.0,43.86123959043163,1.6454220020901857
6,0.0,4.721251987763708,5.0,44.580440663925486,1.0991067662751561
6,0.0,4.758841838665521,5.0,45.293151290866845,0.5962929316848147
6,0.0,4.806522317805068,5.0,46.205313583116464,0.071020098473916
6,0.0,4.960198753599419,5.0,49.207143350418484,-0.3058104198619347
6,0.34219492040134714,4.896670912166087,5.0,51.42409189248535,-0.3982929371014734
7,0.0,0.0021143378285959358,5.0,8.940848906863564e-06,24.989432781281447
7,0.0,0.15658143796150825,5.0,0.04903549342818723,24.241608100629477
7,0.0,0.33039028571153595,5.0,0.21831548178510093,23.456989664864217
7,0.0,0.46253453907387776,5.0,0.4278763996725696,22.899637259165004
7,0.0,0.6751261079166587,5.0,0.9115905231813897,22.064545987674396
7,0.0,0.8420584589087304,5.0,1.4181248964394921,21.440830186573088
7,0.0,0.9657412903839679,5.0,1.8653124799049856,20.974498649647803
7,0.0,1.0268789238000364,5.0,2.10896064828944,20.73524917270453
7,0.0,1.1465870227664932,5.0,2.629323601553066,20.234441380174932
7,0.0,1.2219222337951419,5.0,2.9861878908858204,19.887371519573886
7,0.0,1.3403363633948142,5.0,3.5930031340768678,19.27295470410906
7,0.0,1.4411573214988815,5.0,4.153868850619671,18.66883667972849
7,0.0,1.486918222162623,5.0,4.421851598798513,18.367427319899438
7,0.0,1.551792842093755,5.0,4.816122049546833,17.910532939728164
7,0.0,1.6235686022582685,5.0,5.271950012477746,17.366504885910512
7,0.0,1.6651000010130064,5.0,5.545116026747036,17.035215227216828
7,0.0,1.7107729274176096,5.0,5.853488018370046,16.659334917925893
7,0.0,1.7515836588855112,5.0,6.13609062814952,16.31556275750336
7,0.0,1.8169841636138835,5.0,6.602862901647302,15.755920121154587
7,0.0,1.8573274900154637,5.0,6.89933081033428,15.410139862250846
7,0.0,1.922240328207884,5.0,7.3900157587775075,14.863202620196034
7,0.0,1.9860251544477285,5.0,7.888591828198257,14.350637380502043
7,0.0,2.022992927846449,5.0,8.185000772233487,14.071092178508557
7,0.0,2.106663192373891,5.0,8.876059612205923,13.504085023866912
7,0.0,2.150709219405758,5.0,9.251100292873845,13.250222025673029
7,0.0,2.210724306136844,5.0,9.774603915488457,12.96163678278965
7,0.0,2.2776515221991027,5.0,10.37539291315179,12.722590330100504
7,0.0,2.360199983412912,5.0,11.141087923404614,12.54516549235675
7,0.0,2.4417167338975982,5.0,11.923961217191138,12.475706455873405
7,0.0,2.61641711448467,5.0,13.691277033936563,12.451177519542851
7,0.0,2.6785209025968513,5.0,14.348948451296502,12.385277849624597
7,0.0,2.77630285870233,5.0,15.415715126477442,12.10782856754554
7,0.0,2.85040916423446,5.0,16.24966480710356,11.71149779943638
7,0.0,2.873452636194369,5.0,16.51346010490472,11.552724051055879
7,0.0,2.9193021278698943,5.0,17.044649827571394,11.18833875039649
7,0.0,2.966038808367421,5.0,17.594772425483303,10.75684117518416
7,0.0,3.0108762836661196,5.0,18.13075199108624,10.297333053138006
7,0.0,3.0404595780089867,5.0,18.488788891013197,9.977108989277864
7,0.0,3.077635398528055,5.0,18.94367929254583,9.564778691986929
7,0.0,3.1190756863278795,5.0,19.45726627408344,9.105420576321983
7,0.0,3.143415963532794,5.0,19.762127839585627,8.84230310534125
7,0.0,3.1645823903475367,5.0,20.029163410595416,8.620890112717811
7,0.0,3.1972429413772963,5.0,20.444724852373852,8.298114212543931
7,0.0,3.2409267509051,5.0,21.007212409464547,7.913961325788702
7,0.0,3.289128364081821,5.0,21.63673079081512,7.570018628812921
7,0.0,3.340953027153148,5.0,22.323934259287565,7.309046243202333
7,0.0,3.4062878971157726,5.0,23.205594476074765,7.1473247778738225
7,0.0,3.431352922181988,5.0,23.548365753133748,7.1313439888483465
7,0.0,3.8071182198790545,5.0,28.988298280270104,6.901364554548683
7,0.0,3.8545340948344284,5.0,29.714866176482204,6.478959735034365
7,0.0,3.875739483271763,5.0,30.04271308438332,6.255219057008174
7,0.0,3.919308899615185,5.0,30.72196450120556,5.743515801133828
7,0.0,3.9546114820680844,5.0,31.27790394820943,5.2958991181571955
7,0.0,3.982506583067624,5.0,31.720717368354,4.9356608649067235
7,0.0,4.029654344285574,5.0,32.476228268839236,4.346064774463348
7,0.0,4.0710875030458995,5.0,33.147506914912945,3.8829549101926135
7,0.0,4.1091749414268595,5.0,33.77063739850096,3.530529894377289
7,0.0,4.14194494259137,5.0,34.311415814916465,3.297836597751372
7,0.0,4.22374001939849,5.0,35.67995950293665,3.0346935529338452
7,0.0,4.614279464885692,5.0,42.58314996013167,2.5724941717680356
7,0.0,4.636733429955268,5.0,42.99859380092949,2.288591724043491
7,0.0,4.683013964875167,5.0,43.86123959043163,1.6454220020901857
7,0.0,4.721251987763708,5.0,44.580440663925486,1.0991067662751561
7,0.0,4.758841838665521,5.0,45.293151290866845,0.5962929316848147
7,0.0,4.806522317805068,5.0,46.205313583116464,0.071020098473916
7,0.0,4.960198753599419,5.0,49.207143350418484,-0.3058104198619347
7,0.34219492040134714,4.896670912166087,5.0,51.42409189248535,-0.3982929371014734
8,0.0,0.0021143378285959358,5.0,8.940848906863564e-06,24.989432781281447
8,0.0,0.15658143796150825,5.0,0.04903549342818723,24.241608100629477
8,0.0,0.33039028571153595,5.0,0.21831548178510093,23.456989664864217
8,0.0,0.46253453907387776,5.0,0.4278763996725696,22.899637259165004
8,0.0,0.5904262804171745,5.0,0.6972063852145202,22.389453948537515
8,0.0,0.6751261079166587,5.0,0.9115905231813897,22.064545987674396
8,0.0,0.7502307385062115,5.0,1.1256923219991526,21.782441775117164
8,0.0,0.8420584589087304,5.0,1.4181248964394921,21.440830186573088
8,0.0,0.9657412903839679,5.0,1.8653124799049856,20.974498649647803
8,0.0,1.0268789238000364,5.0,2.10896064828944,20.73524917270453
8,0.0,1.1465870227664932,5.0,2.629323601553066,20.234441380174932
8,0.0,1.2219222337951419,5.0,2.9861878908858204,19.887371519573886
8,0.0,1.3403363633948142,5.0,3.5930031340768678,19.27295470410906
8,0.0,1.4411573214988815,5.0,4.153868850619671,18.66883667972849
8,0.0,1.486918222162623,5.0,4.421851598798513,18.367427319899438
8,0.0,1.551792842093755,5.0,4.816122049546833,17.910532939728164
8,0.0,1.5954946107894736,5.0,5.091206106116499,17.583854962156625
8,0.0,1.6235686022582685,5.0,5.271950012477746,17.366504885910512
8,0.0,1.6651000010130064,5.0,5.545116026747036,17.035215227216828
8,0.0,1.7107729274176096,5.0,5.853488018370046,16.659334917925893
8,0.0,1.7515836588855112,5.0,6.13609062814952,16.31556275750336
8,0.0,1.8169841636138835,5.0,6.602862901647302,15.755920121154587
8,0.0,1.8573274900154637,5.0,6.89933081033428,15.410139862250846
8,0.0,1.9008672868265275,5.0,7.226592884254498,15.04125889473403
8,0.0,1.922240328207884,5.0,7.3900157587775075,14.863202620196034
8,0.0,1.9860251544477285,5.0,7.888591828198257,14.350637380502043
8,0.0,2.022992927846449,5.0,8.185000772233487,14.071092178508557
8,0.0,2.065486472551654,5.0,8.532468736587736,13.77045458525655
8,0.0,2.106663192373891,5.0,8.876059612205923,13.504085023866912
8,0.0,2.150709219405758,5.0,9.251100292873845,13.250222025673029
8,0.0,2.210724306136844,5.0,9.774603915488457,12.96163678278965
8,0.0,2.2776515221991027,5.0,10.37539291315179,12.722590330100504
8,0.0,2.360199983412912,5.0,11.141087923404614,12.54516549235675
8,0.0,2.4417167338975982,5.0,11.923961217191138,12.475706455873405
8,0.0,2.61641711448467,5.0,13.691277033936563,12.451177519542851
8,0.0,2.6785209025968513,5.0,14.348948451296502,12.385277849624597
8,0.0,2.77630285870233,5.0,15.415715126477442,12.10782856754554
8,0.0,2.827373335994392,5.0,15.988079962184134,11.853341172616636
8,0.0,2.85040916423446,5.0,16.24966480710356,11.71149779943638
8,0.0,2.873452636194369,5.0,16.51346010490472,11.552724051055879
8,0.0,2.9193021278698943,5.0,17.044649827571394,11.18833875039649
8,0.0,2.966038808367421,5.0,17.594772425483303,10.75684117518416
8,0.0,3.0108762836661196,5.0,18.13075199108624,10.297333053138006
8,0.0,3.0404595780089867,5.0,18.488788891013197,9.977108989277864
8,0.0,3.077635398528055,5.0,18.94367929254583,9.564778691986929
8,0.0,3.1190756863278795,5.0,19.45726627408344,9.105420576321983
8,0.0,3.143415963532794,5.0,19.762127839585627,8.84230310534125
8,0.0,3.1645823903475367,5.0,20.029163410595416,8.620890112717811
8,0.0,3.1972429413772963,5.0,20.444724852373852,8.298114212543931
8,0.0,3.2409267509051,5.0,21.007212409464547,7.913961325788702
8,0.0,3.289128364081821,5.0,21.63673079081512,7.570018628812921
8,0.0,3.340953027153148,5.0,22.323934259287565,7.309046243202333
8,0.0,3.4062878971157726,5.0,23.205594476074765,7.1473247778738225
8,0.0,3.431352922181988,5.0,23.548365753133748,7.1313439888483465
8,0.0,3.8071182198790545,5.0,28.988298280270104,6.901364554548683
8,0.0,3.8545340948344284,5.0,29.714866176482204,6.478959735034365
8,0.0,3.875739483271763,5.0,30.04271308438332,6.255219057008174
8,0.0,3.919308899615185,5.0,30.72196450120556,5.743515801133828
8,0.0,3.9546114820680844,5.0,31.27790394820943,5.2958991181571955
8,0.0,3.982506583067624,5.0,31.720717368354,4.9356608649067235
8,0.0,4.0120240753702605,5.0,32.19267436270125,4.561195692228633
8,0.0,4.029654344285574,5.0,32.476228268839236,4.346064774463348
8,0.0,4.0710875030458995,5.0,33.147506914912945,3.8829549101926135
8,0.0,4.1091749414268595,5.0,33.77063739850096,3.530529894377289
8,0.0,4.14194494259137,5.0,34.311415814916465,3.297836597751372
8,0.0,4.16093721670742,5.0,34.62679704276174,3.1959137840990537
8,0.0,4.22374001939849,5.0,35.67995950293665,3.0346935529338452
8,0.0,4.614279464885692,5.0,42.58314996013167,2.5724941717680356
8,0.0,4.636733429955268,5.0,42.99859380092949,2.288591724043491
8,0.0,4.65031571616082,5.0,43.25087251994461,2.1060360135726426
8,0.0,4.683013964875167,5.0,43.86123959043163,1.6454220020901857
8,0.0,4.721251987763708,5.0,44.580440663925486,1.0991067662751561
8,0.0,4.758841838665521,5.0,45.293151290866845,0.5962929316848147
8,0.0,4.806522317805068,5.0,46.205313583116464,0.071020098473916
