type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2X3,0.06876366978729297,174249.20817117093,186231.2231825506,30.0
1,X1X2X3,0.025487617940803963,186231.2231825506,190977.81344767605,30.0
1,X1X2X3,0.015287925905365993,190977.81344767605,193897.46810923293,30.0
1,X1X2X3,0.009555178244172334,193897.46810923293,195750.19297811037,30.0
1,X1X2X3,0.0047606876790725556,195750.19297811037,196682.09850999733,30.0
1,X1X2X3,0.031490278171762295,196682.09850999733,202875.6725034831,30.0
1,X1X2X3,0.012347347769779684,202875.6725034831,205380.64898591154,30.0
1,X1X2X3,0.0030176193127638778,205380.64898591154,206000.4095987594,30.0
1,X1X2X3,0.0023625052833078195,206000.4095987594,206487.08665480005,30.0
1,X1X2X3,0.004129415416280214,206487.08665480005,207339.75761369517,30.0
1,X1X2X3,0.0011849165044551936,207339.75761369517,207585.43791452138,30.0
1,X1X2X3,0.001851951398625118,207585.43791452138,207969.87605660138,30.0
1,X1X2X3,0.002438903981478588,207969.87605660138,208477.09461534343,30.0
1,X1X2X3,0.0007766127446795909,208477.09461534343,208639.00058399548,30.0
1,X1X2X3,0.0010019295424391426,208639.00058399548,208848.04216238557,30.0
1,X1X2X3,0.0022024390809367187,208848.04216238557,209308.01725242112,30.0
1,X1X2X3,0.0006708716306663528,209308.01725242112,209448.4360632668,30.0
1,X1X2X3,0.0015155290177708272,209448.4360632668,209765.8612458474,30.0
1,X1X2X3,0.0005830432060031878,209765.8612458474,209888.1638060982,30.0
1,X1X2X3,0.000941497319056898,209888.1638060982,210085.7729496234,30.0
1,X1X2X3,0.0007610067899554829,210085.7729496234,210245.64964931112,30.0
1,X1X2X3,0.002363594381582355,210245.64964931112,210742.58508557436,30.0
1,X1X2X3,0.0005376158505654843,210742.58508557436,210855.8836397055,30.0
1,X1X2X3,0.0007282595530922898,210855.8836397055,211009.44145129184,30.0
1,X1X2X3,0.0010191664878739443,211009.44145129184,211224.495202644,30.0
1,X1X2X3,0.0016644532555191377,211224.495202644,211576.06850132943,30.0
