step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2,403.2031585901218,1.351046951926401,546.0974453722077,10.0
2,X1X2,0.09994628820659403,546.0974453722077,600.6778580362632,10.0
3,X1X2,0.021347335096483414,600.6778580362632,613.5007295568012,10.0
4,X1X2,0.0129520113784984,613.5007295568012,621.4467979867379,10.0
5,X1X2,0.007718829740502375,621.4467979867379,626.2436400131779,10.0
6,X1X2,0.004414032208601585,626.2436400131779,629.007899610628,10.0
7,X1X2,0.002696730143990163,629.007899610628,630.7041641743159,10.0
8,X1X2,0.003255435483172036,630.7041641743159,632.7573808897533,10.0
9,X1X2,0.001781778541157435,632.7573808897533,633.8848144127817,10.0
10,X1X2,0.0016373059419038582,633.8848144127817,634.9226777859024,10.0
11,X1X2,0.0019386361088754368,634.9226777859024,636.153561815402,10.0
12,X1X2,0.001157143968361719,636.153561815402,636.8896830724085,10.0
13,X1X2,0.000545740045242135,636.8896830724085,637.2372592768627,10.0
14,X1X2,0.0003546018612239565,637.2372592768627,637.4632247950435,10.0
15,X1X2,0.0005671293475147977,637.4632247950435,637.8247488977862,10.0
