type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X2,0.09583641283580238,478.4319666632747,524.2831701342611,10.0
1,X3X4,0.09148330008273313,180.77513548066767,197.31304144734233,20.0
1,X4,0.083639868189778,197.6126559188452,214.14095241252937,10.0
1,X3,0.07457919083485796,219.8613466348108,236.2584279626972,10.0
1,X1X4,0.06582675644770035,839.2777601876085,894.5246928994496,20.0
1,X1X2,0.04196131512629222,2469.558972369901,2573.1849146324766,20.0
1,X2X3,0.03005875131516889,583.8978620366192,601.4491026650368,20.0
1,X3,0.028793321351130642,236.2584279626972,243.0610928009401,10.0
1,X3X4,0.024025352864414214,197.31304144734233,202.05355689286552,20.0
1,X3,0.021396037281815234,243.0610928009401,248.26163700426775,10.0
1,X2,0.01908993363854165,524.2831701342611,534.2917010599284,10.0
1,X4,0.017686844852095658,214.14095241252937,217.92843021432978,10.0
1,X4,0.039869525415834696,217.92843021432978,226.61713330159296,10.0
1,X2,0.016263676286934804,534.2917010599284,542.9812483287628,10.0
1,X3,0.015329645774369271,248.26163700426775,252.06739995890823,10.0
1,X2X3,0.015172963645907589,601.4491026650368,610.5748680346371,20.0
1,X1,0.009141419518607252,741.0218229050981,747.7958142607167,10.0
1,X1,0.009798318536453665,747.7958142607167,755.12295584907,10.0
1,X2X3,0.0077533735959063295,610.5748680346371,615.3088830947809,20.0
1,X1X4,0.00752216506868548,894.5246928994496,901.2534552974545,20.0
1,X3X4,0.0074172508811510066,202.05355689286552,203.55223881576882,20.0
1,X2X3,0.006266776834059388,615.3088830947809,619.1648865491502,20.0
1,X1X2,0.00600982429354754,2573.1849146324766,2588.649303844225,20.0
1,X1X4,0.004850523007229699,901.2534552974545,905.62500591772,20.0
1,X1X4,0.007721150024502767,905.62500591772,912.617472454352,20.0
1,X1,0.004453286625456584,755.12295584907,758.4857348089279,10.0
1,X1,0.012000418834959628,758.4857348089279,767.5878813069771,10.0
1,X1X4,0.0038651868986751365,912.617472454352,916.1449095523845,20.0
1,X3X4,0.003534618570617886,203.55223881576882,204.27171833917788,20.0
1,X3X4,0.006507694211242414,204.27171833917788,205.6010562181343,20.0
1,X3X4,0.0035937916223568755,205.6010562181343,206.33994357151875,20.0
1,X3X4,0.007781407235553172,206.33994357151875,207.9455587014098,20.0
1,X2,0.0035232425109791706,542.9812483287628,544.8943029455393,10.0
1,X2,0.016393350042442377,544.8943029455393,553.8269459898581,10.0
1,X2,0.006253930201151034,553.8269459898581,557.2905410535953,10.0
1,X2,0.004587522988611551,557.2905410535953,559.8471242220145,10.0
1,X3X4,0.003432439119437969,207.9455587014098,208.6593191718099,20.0
1,X1X4,0.003378757661366155,916.1449095523845,919.2403411844563,20.0
1,X1X2,0.0027768242879007998,2588.649303844225,2595.837528103997,20.0
1,X1X2,0.004124536570916115,2595.837528103997,2606.5441549208185,20.0
1,X1X4,0.0026469206188914404,919.2403411844563,921.6734973972542,20.0
1,X3X4,0.002638521309779844,208.6593191718099,209.20987123192887,20.0
1,X3X4,0.0018875410992019405,209.20987123192887,209.60476346223788,20.0
1,X3X4,0.00227495355053452,209.60476346223788,210.08160456308525,20.0
1,X3X4,0.002189067494071871,210.08160456308525,210.54148737473676,20.0
1,X3X4,0.0023555178529002644,210.54148737473676,211.03742160702413,20.0
1,X3X4,0.003004740541249221,211.03742160702413,211.67153430344746,20.0
1,X3X4,0.002146594893216044,211.67153430344746,212.12590733802244,20.0
1,X1X2,0.0018352114218718155,2606.5441549208185,2611.3277145255424,20.0
