type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2X3X4X5X6X7X8,0.42050050634396197,2376.0494158959973,3375.179398378539,80.0
1,X1X2X3X4X5X6X7X8,0.007242855758630069,3375.179398378539,3399.6253359204948,80.0
1,X1X2X3X4X5X6X7X8,0.003464760082938372,3399.6253359204948,3411.404222081338,80.0
1,X1X2X3X4X5X6X7X8,0.0079203140961108,3411.404222081338,3438.4236150290208,80.0
1,X1X2X3X4X5X6X7X8,0.0018705328708684933,3438.4236150290208,3444.855299424903,80.0
1,X1X2X3X4X5X6X7X8,0.001523780214232662,3444.855299424903,3450.104501771061,80.0
1,X1X2X3X4X5X6X7X8,0.0005716170670837095,3450.104501771061,3452.076640387496,80.0
1,X1X2X3X4X5X6X7X8,0.00042348543167533873,3452.076640387496,3453.5385445537268,80.0
1,X1X2X3X4X5X6X7X8,0.0002905965158110984,3453.5385445537268,3454.5421308219934,80.0
1,X1X2X3X4X5X6X7X8,7.868902449513891e-05,3454.5421308219934,3454.813965372345,80.0
