iterID,x1,x2,ParetoFamily,Pareto_f1,Pareto_f2
1,1.9915269291515947,2.0,4,15.636976258693306,36.06585264212822
1,1.910802608639548,2.0,4,15.060812507835522,37.05018260648924
1,1.8378188483509632,2.0,4,14.540672250623334,37.9501106085538
1,1.7755817213066996,2.0,9,14.098471973297997,38.72510716618342
1,1.7073299487360813,2.0,9,13.615785233881159,39.58311615991706
1,1.646466902650352,2.0,9,13.188050829079199,40.35548216203375
1,1.5814941172269035,2.0,9,12.735020040052994,41.18762404309716
1,1.5298234341703374,2.0,9,12.377913196295609,41.85507631819171
1,1.4736188703455917,2.0,9,11.993173619619931,42.58686227105959
1,1.4210452870005232,2.0,9,11.637206816430364,43.27685937991981
1,1.369843238426394,2.0,9,11.294533058433139,43.95399367397417
1,1.3293601107398625,2.0,9,11.026605262785772,44.49298468051872
1,1.2753487271739559,2.0,9,10.673538999342536,45.21708481536
1,1.2332567261918777,2.0,9,10.402037731346281,45.785365029122794
1,1.1873747743798897,2.0,9,10.10987748023369,46.40879673468235
1,1.1464935095129873,2.0,11,9.85298252067956,46.967791448824066
1,1.1067374067674307,2.0,11,9.606319127844458,47.514581797439874
1,1.0676486605988091,2.0,11,9.366882914508423,48.05525652134752
1,1.0313390717774977,1.994773942358369,50,9.11657186143735,48.63313448793549
1,0.999787254852663,1.9854048719001507,50,8.873773260969992,49.20582243060046
1,0.9704222314940232,1.9766851530481508,50,8.650652144614718,49.74179840873324
1,0.9427061186072441,1.9684550655358275,50,8.442603628254872,50.250316794645826
1,0.8746398973053175,2.0,50,8.230316038315422,50.769561992227686
1,1.1235873985779556,1.715628899109301,31,8.046208964177989,51.275856443628754
1,1.112385547601229,1.6903929021262032,31,7.841078269688147,51.7989802379386
1,0.7700235063479086,2.0,78,7.646152528581872,52.2718210705513
1,0.7367497312020563,2.0,78,7.465013039358209,52.75419127354662
1,0.702900382820062,2.0,15,7.2830254616955035,53.24716691400933
1,0.6701371975012709,2.0,15,7.109059443322719,53.726495349308536
1,1.095103305884837,1.541653604901232,23,6.938773331906943,54.21590321115864
1,1.0843277898159789,1.5203935321828306,23,6.7707062157907565,54.688624176050965
1,1.0523215547311207,1.520673292889625,38,6.606177027620215,55.15886655629258
1,1.0450675655924653,1.4969525258419414,38,6.447755218414089,55.61986306473777
1,1.050181237527517,1.4605954362050344,30,6.289994598883506,56.08677713222715
1,1.0449792610738573,1.4345237312671593,30,6.134055423963454,56.556137508032656
1,1.0295836051331153,1.4196711564010944,30,5.985134454320124,57.01200801004863
1,1.0261379013586205,1.3928935975312893,25,5.838276252886747,57.469310861831964
1,1.0162826663401932,1.3728810146166066,25,5.695010136624577,57.92306085334211
1,1.0019231590823403,1.3558689928127023,38,5.546542813112337,58.401601642801644
1,0.9954400360003728,1.334668981421823,38,5.417249280022469,58.8255108633613
1,0.4758853716335425,1.8195458172028887,140,5.269083058270466,59.359791027012534
1,0.9476400983426099,1.319247484363781,31,5.128029232645746,59.79949704387506
1,0.939191524883547,1.3002141857805936,31,5.004886634453419,60.22535693713272
1,0.6521611967502798,1.5536268392077504,31,4.861017633324822,60.74920393689315
1,0.9199019300074767,1.2567577820925724,31,4.729616058048539,61.20337551163273
1,0.9106065802406023,1.2358168305336696,31,4.599879771572342,61.67749973547396
1,0.9169408190228192,1.199305024616807,31,4.472274400628691,62.152509361428514
1,0.8927498960732869,1.1955885478408583,31,4.355937054202052,62.59347585006974
1,0.6038717904012836,1.4498881083712205,151,4.215914134604293,63.14244249752126
1,0.6078724673503255,1.416981749506716,151,4.0983689333142514,63.60273983513991
1,0.6119950587471958,1.3830726202055867,151,3.9791165466499065,64.0788229617287
1,0.618466221668923,1.3440480874710765,151,3.850957047316399,64.60117257381778
1,0.6201817253245849,1.31573566905183,151,3.7479455590161264,65.02952664118739
1,0.46750216288704083,1.429229377322855,140,3.5990439490130104,65.66271225899223
1,1.4178119591830178,0.4480499071340498,140,3.4807499922104927,66.16347796139732
1,0.46673509986724193,1.3935154501017877,140,3.4623847873711235,66.25541478930026
1,0.39613778272820155,1.4331600868465477,169,3.3486973198356735,66.7598918161412
1,-0.18893880121059103,1.9853166422997837,169,3.23003258960041,67.2998115719868
1,1.3675359176637323,0.3927680079392091,169,3.099105590045067,67.89201047855573
1,-0.18976846712902196,1.9176099212468891,169,2.9889439644923894,68.4274726368672
1,-0.19019325592507896,1.8829440926499874,169,2.868714465506646,69.00858595727391
1,-0.16279369662826126,1.818841823716169,175,2.7454669984777387,69.61869967431456
1,-0.13727809704734795,1.7579698122298146,175,2.628904636609889,70.20930850400664
1,-0.1863160171959416,1.7686626938468994,175,2.5051947517845194,70.85341784613385
1,-0.19827536570486037,1.743150342705599,175,2.3870778487528748,71.48538977417279
1,-0.10853221947825609,1.6141719083621888,175,2.266176851698188,72.1499518605849
1,-0.22498438431415635,1.6861731703377467,175,2.1332478161009156,72.90703458642936
1,-0.23809375844582004,1.658207520215563,175,2.0137436289726676,73.60999199167168
