type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,"['X1', 'X2', 'X3']",0.2891382546676788,3198.300233326907,4123.051180694279,30.0
1,"['X2', 'X3']",0.2304928571020671,1082.2827609203805,1331.7412066772324,20.0
1,"['X2', 'X3']",0.020358183717520253,1331.7412066772324,1358.8530388269596,20.0
1,"['X1', 'X2', 'X3']",0.013278365827498709,4123.051180694279,4177.798562597038,30.0
1,"['X1', 'X2', 'X3']",0.004127777898299779,4177.798562597038,4195.043587167274,30.0
1,"['X2', 'X3']",0.003559970004434536,1358.8530388269596,1363.6905148856183,20.0
1,"['X1', 'X2', 'X3']",0.0013823715766936879,4195.043587167274,4200.842696185166,30.0
1,"['X2', 'X3']",0.0008893181081240382,1363.6905148856183,1364.903269554383,20.0
1,"['X2', 'X3']",0.000737739711980699,1364.903269554383,1365.9102128993457,20.0
1,"['X1', 'X2', 'X3']",0.0007371381079584927,4200.842696185166,4203.939297422063,30.0
1,"['X1', 'X2', 'X3']",0.00039130700832312943,4203.939297422063,4205.584328331709,30.0
1,"['X2', 'X3']",0.0002966955612612228,1365.9102128993457,1366.3154723965943,20.0
1,"['X1', 'X2', 'X3']",0.000285765935069815,4205.584328331709,4206.78614106981,30.0
1,"['X2', 'X3']",0.0002599735322352877,1366.3154723965943,1366.670678256101,20.0
1,"['X1', 'X2', 'X3']",0.00021267587507542307,4206.78614106981,4207.680822993617,30.0
1,"['X2', 'X3']",0.00018884702420508584,1366.670678256101,1366.928769946758,20.0
1,"['X2', 'X3']",0.00020787831797451685,1366.928769946758,1367.2129248002454,20.0
1,"['X2', 'X3']",0.00021664383463822556,1367.2129248002454,1367.5091230510411,20.0
1,"['X2', 'X3']",0.0026572294367075444,1367.5091230510411,1371.1429085477785,20.0
