iterID,x1,x2,x3,x4,Pareto_f1,Pareto_f2
0,0.0,50.0,20.0,1.0,0.07605149274417189,7.182315561911519
0,-100.0,75.0,22.5,0.25,0.11988892052198244,6.381409805230171
0,100.0,87.5,25.0,0.75,0.18253913518411563,6.254213637031052
0,-50.0,100.0,27.5,0.0,0.2698038190774117,5.4312319695192866
0,50.0,62.5,30.0,0.5,0.3773624013505859,5.25539190042076
1,0.0,50.0,20.0,1.0,0.07605149274417189,7.182315561911519
1,52.30926736667209,75.94475658720887,20.004901902556533,0.08780860101822859,0.07641589094451795,6.718963063505179
1,-100.0,75.0,22.5,0.25,0.11988892052198244,6.381409805230171
1,100.0,87.5,25.0,0.75,0.18253913518411563,6.254213637031052
1,-50.0,100.0,27.5,0.0,0.2698038190774117,5.4312319695192866
1,54.51650941025045,75.56477502054489,29.54838741599853,0.08376846135285393,0.35777599540752,5.108758511039101
1,21.653789488677646,57.006243942749244,29.841142450759108,0.08400817363883006,0.3706294632230838,5.085365617201739
1,-77.26920862126565,70.99724114325097,29.991388126746944,0.0030226341019522485,0.3762985618656125,5.006481670730645
2,0.0,50.0,20.0,1.0,0.07605149274417189,7.182315561911519
2,52.30926736667209,75.94475658720887,20.004901902556533,0.08780860101822859,0.07641589094451795,6.718963063505179
2,-100.0,75.0,22.5,0.25,0.11988892052198244,6.381409805230171
2,100.0,87.5,25.0,0.75,0.18253913518411563,6.254213637031052
2,-50.0,100.0,27.5,0.0,0.2698038190774117,5.4312319695192866
2,54.51650941025045,75.56477502054489,29.54838741599853,0.08376846135285393,0.35777599540752,5.108758511039101
2,21.653789488677646,57.006243942749244,29.841142450759108,0.08400817363883006,0.3706294632230838,5.085365617201739
2,-77.26920862126565,70.99724114325097,29.991388126746944,0.0030226341019522485,0.3762985618656125,5.006481670730645
3,0.0,50.0,20.0,1.0,0.07605149274417189,7.182315561911519
3,52.30926736667209,75.94475658720887,20.004901902556533,0.08780860101822859,0.07641589094451795,6.718963063505179
3,-100.0,75.0,22.5,0.25,0.11988892052198244,6.381409805230171
3,100.0,87.5,25.0,0.75,0.18253913518411563,6.254213637031052
3,-50.0,100.0,27.5,0.0,0.2698038190774117,5.4312319695192866
3,54.51650941025045,75.56477502054489,29.54838741599853,0.08376846135285393,0.35777599540752,5.108758511039101
3,21.653789488677646,57.006243942749244,29.841142450759108,0.08400817363883006,0.3706294632230838,5.085365617201739
3,-77.26920862126565,70.99724114325097,29.991388126746944,0.0030226341019522485,0.3762985618656125,5.006481670730645
4,0.0,50.0,20.0,1.0,0.07605149274417189,7.182315561911519
4,52.30926736667209,75.94475658720887,20.004901902556533,0.08780860101822859,0.07641589094451795,6.718963063505179
4,-100.0,75.0,22.5,0.25,0.11988892052198244,6.381409805230171
4,100.0,87.5,25.0,0.75,0.18253913518411563,6.254213637031052
4,-50.0,100.0,27.5,0.0,0.2698038190774117,5.4312319695192866
4,54.51650941025045,75.56477502054489,29.54838741599853,0.08376846135285393,0.35777599540752,5.108758511039101
4,21.653789488677646,57.006243942749244,29.841142450759108,0.08400817363883006,0.3706294632230838,5.085365617201739
4,-77.26920862126565,70.99724114325097,29.991388126746944,0.0030226341019522485,0.3762985618656125,5.006481670730645
